match_id,league_code,country,date,hg,ag,lam_h,lam_a,rho,known
206007-3-vidar,NO-PN1,NOR,2026-04-18,0,1,1.884047716325475,1.3016567159169943,-0.12228153803166925,True
206092-5-viking,NO-ELI,NOR,2026-04-18,3,2,3.185154238818624,0.9965551077484287,0.0361376713265056,True
6537960,SW-ES,SWE,2026-04-18,1,0,0.9481721208854278,0.8216612021922328,-0.064435793944407,True
206007-3-tr-ff,NO-PN1,NOR,2026-04-18,0,2,1.3478901781228088,1.2573383650783048,-0.12228153803166925,True
206007-3-mj-ndalen,NO-PN1,NOR,2026-04-18,2,1,1.8355727440102185,0.8794449850271823,-0.12228153803166925,True
206007-3-bjarg,NO-PN1,NOR,2026-04-18,1,2,1.0226856480844941,0.5826098116822759,-0.12228153803166925,True
206007-3-fk-eik-t-nsberg-871,NO-PN1,NOR,2026-04-18,0,2,1.272294612150815,1.3816764517153501,-0.12228153803166925,True
206007-3-pors,NO-PN1,NOR,2026-04-18,0,3,1.4295706514608186,1.6670992460142522,-0.12228153803166925,True
4036867,VL,FIN,2026-04-18,2,0,1.4560238752416517,1.8928199933955991,-0.036840540629495856,True
4036866,VL,FIN,2026-04-18,0,2,0.7963519606994806,1.4093715010666708,-0.036840540629495856,True
6537963,SW-ES,SWE,2026-04-19,0,0,1.4039415096276209,1.5831592480510621,-0.064435793944407,True
206008-3-kjels-s,NO-PN2,NOR,2026-04-19,3,2,2.1204351229536664,1.6639435197700063,0.07152666242189566,True
6537723,SW-EN,SWE,2026-04-19,1,4,1.3112131798564015,2.0607677426572226,-0.04051409094036936,True
4038055,M1L,FIN,2026-04-19,2,1,1.9498004679104317,1.596753214453859,-0.008261141971572681,True
6537964,SW-ES,SWE,2026-04-19,2,1,0.8785707145770592,0.9188346306091599,-0.064435793944407,True
206107-3-klepp,NO-1DK,NOR,2026-04-19,1,2,1.111918955698567,1.6185453822099987,-0.18190415237122085,True
206107-3-fyllingsdalen,NO-1DK,NOR,2026-04-19,2,0,2.8347106966668467,1.2500342291750124,-0.18190415237122085,True
4057843,M2,FIN,2026-04-19,2,0,1.9711797043646087,1.0677596734149817,0.08275894482391333,False
4057663,M2,FIN,2026-04-19,3,2,3.094850492736268,1.8906476244927448,0.08275894482391333,True
4057842,M2,FIN,2026-04-19,1,1,5.446350342000527,1.1278223681250086,0.08275894482391333,True
6537724,SW-EN,SWE,2026-04-19,3,1,1.5705468984081368,1.0836518492850427,-0.04051409094036936,True
6537717,SW-EN,SWE,2026-04-19,3,4,1.6153040011774609,1.2020446139763046,-0.04051409094036936,True
206107-3-bryne,NO-1DK,NOR,2026-04-19,0,0,0.518924101634317,3.4001000174484695,-0.18190415237122085,True
6535969,SW-SE,SWE,2026-04-19,2,1,2.0332514349115947,0.9910509715637343,-0.07385713772665206,True
6529848,SW-AL,SWE,2026-04-19,2,1,1.28614041504662,1.4024636751294308,-0.04064687806711613,True
6529845,SW-AL,SWE,2026-04-19,1,0,1.54911291207236,1.172621572761395,-0.04064687806711613,True
4043006,M1,FIN,2026-04-19,1,1,1.7200236875694395,2.8517677986469727,-0.030735691930714914,True
206092-5-start,NO-ELI,NOR,2026-04-19,1,1,1.006846490091573,1.3763137275993922,0.0361376713265056,True
206092-5-sarpsborg-08,NO-ELI,NOR,2026-04-19,0,1,1.1010256373680072,1.5137686383873366,0.0361376713265056,True
206092-5-kristiansund,NO-ELI,NOR,2026-04-19,2,0,1.2021722611402477,1.4694261784642284,0.0361376713265056,True
206092-5-hamkam,NO-ELI,NOR,2026-04-19,4,0,1.7824936297286553,1.3350369065278076,0.0361376713265056,True
206092-5-v-lerenga,NO-ELI,NOR,2026-04-19,0,2,1.1152631241756097,1.3762914225633163,0.0361376713265056,True
6535973,SW-SE,SWE,2026-04-19,2,2,0.7721884256867806,1.223031684270891,-0.07385713772665206,True
206093-3-odd,NO-OBOS,NOR,2026-04-19,2,2,1.6383137936894288,1.6828171575822477,-0.20353655199854098,True
206093-3-sane,NO-OBOS,NOR,2026-04-19,4,5,1.9053954406831721,1.3483286716418943,-0.20353655199854098,True
4038056,M1L,FIN,2026-04-19,0,1,1.2946549615050067,1.5429069659250436,-0.008261141971572681,True
4038054,M1L,FIN,2026-04-19,0,1,1.0279365047157178,1.139017054548788,-0.008261141971572681,True
206008-3-rana-fk,NO-PN2,NOR,2026-04-19,2,3,1.4065079865619352,0.9522239582589974,0.07152666242189566,True
206008-3-junkeren,NO-PN2,NOR,2026-04-19,3,2,1.1885097900525838,0.7252370571351829,0.07152666242189566,True
206008-3-eidsvold-tf,NO-PN2,NOR,2026-04-19,3,0,1.8851309030288772,1.2381507846317439,0.07152666242189566,True
206107-3-troms-il,NO-1DK,NOR,2026-04-19,0,0,1.5970824293608035,1.137906780583001,-0.18190415237122085,True
206093-3-egersund,NO-OBOS,NOR,2026-04-19,1,0,2.591335187289556,0.8378706152377405,-0.20353655199854098,True
206093-3-lyn,NO-OBOS,NOR,2026-04-20,0,2,3.1362885977326997,0.9893280946718298,-0.19146331751200793,True
4043007,M1,FIN,2026-04-20,0,2,2.4538761360064587,1.1077219951007764,-0.11411887337768,True
6537722,SW-EN,SWE,2026-04-20,4,4,2.650068931469256,2.91030410061087,-0.06170376469897911,True
6535972,SW-SE,SWE,2026-04-20,1,2,1.7688958249217375,1.5928146201006932,-0.011291376117746993,True
6535971,SW-SE,SWE,2026-04-20,1,2,2.3561145352759545,0.7900613572153675,-0.011291376117746993,True
4038057,M1L,FIN,2026-04-21,5,0,0.8184398639722362,0.6443538784961037,0.06854394473049034,True
6535970,SW-SE,SWE,2026-04-21,2,1,0.7414121631211135,2.77130257710742,-0.011291376117746993,True
4036930,VL,FIN,2026-04-22,3,2,1.6874041356799538,0.9895815552413736,-0.026519135861288706,True
6529859,SW-AL,SWE,2026-04-22,3,3,1.4645947420334318,1.7970950336587317,0.04323226365990031,True
6529855,SW-AL,SWE,2026-04-22,1,2,2.305480179618539,1.9402243450059242,0.04323226365990031,True
4057844,M2,FIN,2026-04-22,3,4,6.497844666891774,2.985897147614797,0.01770073592856248,True
6529857,SW-AL,SWE,2026-04-22,2,1,1.245572968896312,1.8536495016689072,0.04323226365990031,True
6529853,SW-AL,SWE,2026-04-22,1,1,2.9916618093274607,0.581808498046941,0.04323226365990031,True
6529858,SW-AL,SWE,2026-04-23,2,1,1.04332284609761,1.2759885943378801,0.04323226365990031,True
6529860,SW-AL,SWE,2026-04-23,1,1,0.8655604568167626,1.0709279946558372,0.04323226365990031,True
6529854,SW-AL,SWE,2026-04-23,0,0,0.8798857788572093,1.2465901018339827,0.04323226365990031,True
6529856,SW-AL,SWE,2026-04-23,2,3,1.4434839869374871,1.5171939426049847,0.04323226365990031,True
4038186,NL,FIN,2026-04-24,2,3,4.0664626114919304,1.2188202172977871,-0.14534710031414727,True
4043009,M1,FIN,2026-04-24,2,3,2.275187868580097,1.1281945898842853,-0.11411887337768,True
4043010,M1,FIN,2026-04-24,0,4,1.7176469935017962,0.9348009109915287,-0.11411887337768,True
4043008,M1,FIN,2026-04-24,3,0,1.5046395582905687,1.6647228381985506,-0.11411887337768,True
4038058,M1L,FIN,2026-04-24,0,1,0.7907533320724174,0.6549369240112358,0.06854394473049034,True
4036872,VL,FIN,2026-04-24,1,1,1.8917384783528963,1.1804688013658244,-0.026519135861288706,True
4036870,VL,FIN,2026-04-24,1,1,2.1023544920067296,0.8043002467501119,-0.026519135861288706,True
206008-4-grorud,NO-PN2,NOR,2026-04-24,1,0,3.1242774061304948,1.1206877959917498,0.07839351130978636,True
4057758,M2,FIN,2026-04-24,0,1,1.7986764885042401,2.1003815724011092,0.01770073592856248,True
4057755,M2,FIN,2026-04-24,0,6,1.1117409803586882,3.1427539575603327,0.01770073592856248,True
4057664,M2,FIN,2026-04-24,2,2,3.1875477768775875,1.359727516141634,0.01770073592856248,True
4036871,VL,FIN,2026-04-24,3,2,1.017274302586246,1.5944808027792536,-0.026519135861288706,True
6537726,SW-EN,SWE,2026-04-24,1,7,1.4793155822403183,1.5698042102412828,-0.06170376469897911,True
4038059,M1L,FIN,2026-04-24,0,1,1.0507005758927643,0.5549813306888518,0.06854394473049034,True
4057754,M2,FIN,2026-04-24,3,0,2.1569673362586603,0.9589494190451995,0.01770073592856248,True
6535980,SW-SE,SWE,2026-04-24,4,1,0.986655278912016,0.8002036417607955,-0.011291376117746993,True
206119-4-aafk-kvinner,NO-TS,NOR,2026-04-24,1,0,1.123130491854364,1.6966459059020609,-0.20574789123353676,True
6536346,SW-EE,SWE,2026-04-24,1,1,0.7856406692746123,2.4221207371242506,0.10515405162803812,True
6537967,SW-ES,SWE,2026-04-24,1,1,2.0932564275863452,1.1410384871043118,-0.12374214164914235,True
6536348,SW-EE,SWE,2026-04-25,0,1,1.187562281230646,1.73917349929152,0.10515405162803812,True
6535982,SW-SE,SWE,2026-04-25,2,1,2.274652505940156,1.7097142771578289,-0.011291376117746993,True
6535981,SW-SE,SWE,2026-04-25,1,0,2.224952585315054,0.938057591867253,-0.011291376117746993,True
6535978,SW-SE,SWE,2026-04-25,1,0,1.1839465874629083,1.1973234570448779,-0.011291376117746993,True
206008-4-stj-rdals-blink,NO-PN2,NOR,2026-04-25,1,2,1.996032283904906,1.478986843483713,0.07839351130978636,True
206008-4-junkeren,NO-PN2,NOR,2026-04-25,0,1,1.1246244933404237,1.1529269336761643,0.07839351130978636,True
206008-4-l-renskog,NO-PN2,NOR,2026-04-25,5,1,2.154835557198784,1.02966980780852,0.07839351130978636,True
206008-4-trygg-lade,NO-PN2,NOR,2026-04-25,1,3,1.5502383617011908,2.609353771969057,0.07839351130978636,True
206008-4-tromsdalen,NO-PN2,NOR,2026-04-25,2,1,2.3165283504438356,1.0082952054477001,0.07839351130978636,True
4057848,M2,FIN,2026-04-25,3,5,2.1918105009021884,1.6793082769958303,0.01770073592856248,True
4057667,M2,FIN,2026-04-25,3,1,3.3381027637339487,1.0402494688696147,0.01770073592856248,True
4057668,M2,FIN,2026-04-25,0,4,2.0857930481142226,1.500178291157061,0.01770073592856248,True
4057666,M2,FIN,2026-04-25,4,1,2.264775795072027,0.5916771826676848,0.01770073592856248,True
4057665,M2,FIN,2026-04-25,0,1,2.246162573353591,2.895937252598894,0.01770073592856248,True
4057756,M2,FIN,2026-04-25,1,1,1.016372078410312,1.6611550886173487,0.01770073592856248,True
4057757,M2,FIN,2026-04-25,2,0,2.2168050690999084,1.289483805134751,0.01770073592856248,True
4057845,M2,FIN,2026-04-25,4,4,0.97210797412315,2.271496769679951,0.01770073592856248,True
4057846,M2,FIN,2026-04-25,0,2,2.7736681728689625,1.5978667742505985,0.01770073592856248,True
4057847,M2,FIN,2026-04-25,0,1,1.332921698984502,1.7217448445250143,0.01770073592856248,True
206119-4-stab-k,NO-TS,NOR,2026-04-25,0,0,0.8422425590415815,1.9202695269018055,-0.20574789123353676,True
206119-4-r-a-fotball-elite,NO-TS,NOR,2026-04-25,0,2,0.5376695529065281,3.6793781229113116,-0.20574789123353676,True
206119-4-lyn,NO-TS,NOR,2026-04-25,9,0,1.3909398163251805,0.96372141420679,-0.20574789123353676,True
206119-4-lsk-kvinner,NO-TS,NOR,2026-04-25,1,3,2.1704223117505044,1.1003989750539287,-0.20574789123353676,True
206119-4-h-nefoss-bk,NO-TS,NOR,2026-04-25,2,3,0.9821520393705304,2.764381473436227,-0.20574789123353676,True
6535979,SW-SE,SWE,2026-04-25,1,1,1.330825630203001,0.8722601339149471,-0.011291376117746993,True
206093-4-sogndal,NO-OBOS,NOR,2026-04-25,2,0,1.867961036590667,1.56558174827604,-0.19146331751200793,True
206093-4-str-mmen,NO-OBOS,NOR,2026-04-25,2,2,1.8771301086034236,3.7254677844797275,-0.19146331751200793,True
206093-4-bryne,NO-OBOS,NOR,2026-04-25,1,2,1.2111677183358052,1.7668125581824612,-0.19146331751200793,True
6537969,SW-ES,SWE,2026-04-25,0,4,0.6911717582629769,2.4375077484756558,-0.12374214164914235,True
6529559,SW-DA,SWE,2026-04-25,1,1,0.9107860482450718,1.202184636633464,0.12385796580136484,True
6529560,SW-DA,SWE,2026-04-25,1,0,2.58527726323823,1.38633586990771,0.12385796580136484,True
6529557,SW-DA,SWE,2026-04-25,1,1,1.3360450153977679,1.2576413013591567,0.12385796580136484,True
6537966,SW-ES,SWE,2026-04-25,0,3,2.002342596257781,1.1371985761332803,-0.12374214164914235,True
206107-4-viking,NO-1DK,NOR,2026-04-25,5,0,4.093920218636115,0.8641129919297131,-0.3387278978937466,True
206107-4-kolbotn-il-elite,NO-1DK,NOR,2026-04-25,0,3,1.9328318709583927,1.4056581984260987,-0.3387278978937466,True
206107-4-frigg,NO-1DK,NOR,2026-04-25,0,3,0.6021261646766679,3.026875101672622,-0.3387278978937466,True
206107-4-ik-start-kvinner,NO-1DK,NOR,2026-04-25,2,2,0.8671476978544015,1.212311543003836,-0.3387278978937466,True
4036873,VL,FIN,2026-04-25,2,1,1.0438592643063165,1.4368174419940507,-0.026519135861288706,True
4036874,VL,FIN,2026-04-25,1,0,1.981895400927631,0.8096410571213076,-0.026519135861288706,True
6537727,SW-EN,SWE,2026-04-25,1,0,3.0627637527431224,1.3623376842236297,-0.06170376469897911,True
6537970,SW-ES,SWE,2026-04-25,1,0,1.0971702457600943,0.727485391524601,-0.12374214164914235,True
206007-4-lysekloster,NO-PN1,NOR,2026-04-25,3,1,1.4451559884711973,0.8085758362586699,-0.07451579898258906,True
206007-4-sandviken,NO-PN1,NOR,2026-04-25,0,1,1.7644005258762523,1.3054293876671148,-0.07451579898258906,True
206007-4-notodden,NO-PN1,NOR,2026-04-25,0,1,1.1251963332385102,1.9729535754958463,-0.07451579898258906,True
206007-4-sotra,NO-PN1,NOR,2026-04-25,4,0,1.4312128435174283,1.160889890252262,-0.07451579898258906,True
206007-4-kvik-halden,NO-PN1,NOR,2026-04-25,3,1,1.9524713149316468,0.8060847927884217,-0.07451579898258906,True
206092-6-fredrikstad,NO-ELI,NOR,2026-04-25,1,2,1.0461581063250998,2.0913739467594175,-0.07311519194966576,True
206092-6-rosenborg,NO-ELI,NOR,2026-04-25,1,1,1.5919909489004813,1.5167394931837137,-0.07311519194966576,True
4038189,NL,FIN,2026-04-25,1,2,0.4336399450832578,2.7279103657006267,-0.14534710031414727,True
4038188,NL,FIN,2026-04-25,2,1,5.464001609713288,0.7381470980772572,-0.14534710031414727,True
4038187,NL,FIN,2026-04-25,1,0,2.355626625004973,1.7938055573500058,-0.14534710031414727,True
6536350,SW-EE,SWE,2026-04-25,1,5,0.9058142362059096,2.078610166708566,0.10515405162803812,True
6537971,SW-ES,SWE,2026-04-25,1,1,0.9639473715457828,1.8481810701460442,-0.12374214164914235,True
6537731,SW-EN,SWE,2026-04-25,0,0,1.50183900958384,1.5200996527728958,-0.06170376469897911,True
6537972,SW-ES,SWE,2026-04-25,3,0,0.9530473315410704,1.0365469333932702,-0.12374214164914235,True
4038061,M1L,FIN,2026-04-25,3,0,1.6531014033654747,1.4503813596852246,0.06854394473049034,True
4043013,M1,FIN,2026-04-25,7,0,1.7008815527337584,1.2295920792683064,-0.11411887337768,True
4043012,M1,FIN,2026-04-25,0,2,1.5796640628225154,2.2158710741488696,-0.11411887337768,True
6536352,SW-EE,SWE,2026-04-25,4,1,2.5873184147929904,0.7340735923701357,0.10515405162803812,True
4038062,M1L,FIN,2026-04-25,2,2,1.2907312542234062,0.8247245707289591,0.06854394473049034,True
6536349,SW-EE,SWE,2026-04-25,1,1,2.9426880675937244,1.491902408107381,0.10515405162803812,True
4043011,M1,FIN,2026-04-25,2,0,2.4634944523673976,1.0765989456544638,-0.11411887337768,True
4038060,M1L,FIN,2026-04-25,1,0,1.3235002214217941,0.8458866158451839,0.06854394473049034,True
206093-4-sandnes-ulf,NO-OBOS,NOR,2026-04-26,1,1,1.121159135677714,3.233708491917218,-0.19146331751200793,True
4036875,VL,FIN,2026-04-26,1,1,1.6079227216931127,1.3122600853637856,-0.026519135861288706,True
206107-4-odds-ballklubb,NO-1DK,NOR,2026-04-26,1,1,1.2832100750014077,0.5944215552093628,-0.3387278978937466,True
206107-4-grei,NO-1DK,NOR,2026-04-26,3,1,2.2591457778374306,1.365321863312836,-0.3387278978937466,True
6529561,SW-DA,SWE,2026-04-26,2,0,3.265409424438202,1.0892917215521412,0.12385796580136484,True
6529562,SW-DA,SWE,2026-04-26,1,0,1.3716845351375875,1.191497628523141,0.12385796580136484,True
6536347,SW-EE,SWE,2026-04-26,0,2,0.8433845736310723,2.373689855183941,0.10515405162803812,True
206092-6-troms,NO-ELI,NOR,2026-04-26,3,1,1.464172854332327,0.5860717175625882,-0.07311519194966576,True
206007-4-jerv,NO-PN1,NOR,2026-04-26,1,1,1.8673804117564448,0.9877403211214426,-0.07451579898258906,True
206008-4-h-nefoss-bk,NO-PN2,NOR,2026-04-26,0,1,2.3752823158770293,1.2095827684703817,0.07839351130978636,True
6536351,SW-EE,SWE,2026-04-26,1,3,2.315070320976151,0.7529470477121845,0.10515405162803812,True
206093-4-stab-k,NO-OBOS,NOR,2026-04-26,3,2,1.5964998463253766,3.1627147071739237,-0.19146331751200793,True
206093-4-raufoss,NO-OBOS,NOR,2026-04-26,1,1,1.3079320326396975,1.222720461064901,-0.19146331751200793,True
206093-4-moss,NO-OBOS,NOR,2026-04-26,2,1,1.2565520774425438,2.0179286927560587,-0.19146331751200793,True
6535977,SW-SE,SWE,2026-04-26,3,1,1.8366853213952445,1.273345258923198,-0.011291376117746993,True
6535983,SW-SE,SWE,2026-04-26,2,2,2.2876025152428583,1.607756638370468,-0.011291376117746993,True
6529863,SW-AL,SWE,2026-04-26,2,2,1.0244939338449963,1.0824037076082798,0.04323226365990031,True
6529867,SW-AL,SWE,2026-04-26,1,2,1.773773651233133,1.5808715854837954,0.04323226365990031,True
6529862,SW-AL,SWE,2026-04-26,1,1,1.376973491022098,1.8570778030681154,0.04323226365990031,True
206092-6-molde,NO-ELI,NOR,2026-04-26,5,1,1.7047641672588885,1.0359743566100765,-0.07311519194966576,True
206092-6-hamkam,NO-ELI,NOR,2026-04-26,2,1,1.9248715171481148,0.9525972101893779,-0.07311519194966576,True
206092-6-kfum,NO-ELI,NOR,2026-04-26,1,0,1.4792607940324025,1.3447201929393775,-0.07311519194966576,True
206092-6-lillestr-m,NO-ELI,NOR,2026-04-26,0,2,1.7410787500824727,0.8320778938526024,-0.07311519194966576,True
206007-4-brattv-g,NO-PN1,NOR,2026-04-26,3,0,2.3710379666970782,0.7822771983839834,-0.07451579898258906,True
6537965,SW-ES,SWE,2026-04-26,3,1,1.3083301663698939,1.4298863967423359,-0.12374214164914235,True
206092-6-aalesund,NO-ELI,NOR,2026-04-26,1,1,1.9919788128988682,1.4034855552663856,-0.07311519194966576,True
6537725,SW-EN,SWE,2026-04-26,0,2,1.5647767559272325,2.723487970598995,-0.06170376469897911,True
6537968,SW-ES,SWE,2026-04-26,4,1,1.7566238345422434,1.164351304092701,-0.12374214164914235,True
6537732,SW-EN,SWE,2026-04-26,3,0,1.2095572033814654,0.5340156748044455,-0.06170376469897911,True
6537728,SW-EN,SWE,2026-04-26,1,0,1.2557760064285797,0.7495822220920995,-0.06170376469897911,True
6537730,SW-EN,SWE,2026-04-26,3,2,1.944790748165345,1.5798306496792807,-0.06170376469897911,True
6537729,SW-EN,SWE,2026-04-27,2,2,2.224953310368387,2.734134730943424,-0.06835707432303371,True
6529868,SW-AL,SWE,2026-04-27,2,1,0.9910055264634006,1.4333483892200773,-0.06586518724716203,True
6529866,SW-AL,SWE,2026-04-27,2,0,1.5172846458529696,0.4902561799979015,-0.06586518724716203,True
6529865,SW-AL,SWE,2026-04-27,2,2,1.5990547726461588,2.3789994415085087,-0.06586518724716203,True
6529864,SW-AL,SWE,2026-04-27,1,1,1.5263401186393264,1.80392887643024,-0.06586518724716203,True
6529861,SW-AL,SWE,2026-04-27,0,1,1.194486644308574,1.4115801158521164,-0.06586518724716203,True
206093-4-egersund,NO-OBOS,NOR,2026-04-27,3,0,1.7295726155480469,1.108294839076429,-0.25246289874846983,True
206119-14-sk-brann,NO-TS,NOR,2026-04-28,2,0,3.6092405923362247,1.137973455261665,-0.21205407962807277,True
6535976,SW-SE,SWE,2026-04-28,1,3,3.06093449513126,0.5855469488119565,0.030166026704795446,True
206119-14-v-lerenga-fotball,NO-TS,NOR,2026-04-29,3,1,1.7436578929357236,0.6740048378953134,-0.21205407962807277,True
4036931,VL,FIN,2026-04-29,1,1,1.3418997753059578,1.1395495723125155,-0.08888418291590235,True
206119-14-rosenborg-bk,NO-TS,NOR,2026-04-29,1,0,2.4803943358391645,0.6562335700964185,-0.21205407962807277,True
206092-17-troms,NO-ELI,NOR,2026-04-29,0,5,2.1191604408185762,0.8693145595414394,-0.0639296907581592,True
206092-18-bod-glimt,NO-ELI,NOR,2026-04-30,5,0,3.035449075136249,0.5685772355670795,-0.0639296907581592,True
206093-5-kongsvinger,NO-OBOS,NOR,2026-05-01,2,1,1.158009388128849,1.157713837123315,-0.25246289874846983,True
206093-5-lyn,NO-OBOS,NOR,2026-05-01,0,4,1.6064419869843471,1.5516212374389426,-0.25246289874846983,True
206093-5-odd,NO-OBOS,NOR,2026-05-01,1,0,2.439987542740514,1.2121671781194217,-0.25246289874846983,True
206093-5-str-msgodset,NO-OBOS,NOR,2026-05-01,3,0,3.3947761055228973,1.764916776341858,-0.25246289874846983,True
206093-5-ranheim-tf,NO-OBOS,NOR,2026-05-01,4,0,2.550800594759052,1.4285308970412656,-0.25246289874846983,True
206107-5-arna-bj-rnar,NO-1DK,NOR,2026-05-01,2,1,2.7523242981218594,0.7950675563537657,-0.3659623451374177,True
206093-5-haugesund,NO-OBOS,NOR,2026-05-01,2,0,3.182824806009757,1.4380923904050396,-0.25246289874846983,True
6537737,SW-EN,SWE,2026-05-01,2,2,1.7691160286412333,3.4921510980714223,-0.06835707432303371,True
206092-7-viking,NO-ELI,NOR,2026-05-01,3,0,2.7472956141436637,0.6791404437595717,-0.0639296907581592,True
206093-5-h-dd,NO-OBOS,NOR,2026-05-01,1,0,1.4963582543846152,1.1222254583382563,-0.25246289874846983,True
206093-5-bryne,NO-OBOS,NOR,2026-05-01,3,3,1.2996707783540784,1.3537272387395989,-0.25246289874846983,True
6537975,SW-ES,SWE,2026-05-01,0,1,1.6114545981952337,0.8361720098181692,-0.16332532305345743,True
6536356,SW-EE,SWE,2026-05-01,1,1,1.902263861748411,1.5127778056273382,0.03904912252474321,True
6537973,SW-ES,SWE,2026-05-01,0,6,1.800877309984767,1.1532749134984577,-0.16332532305345743,True
6536359,SW-EE,SWE,2026-05-01,1,1,1.8626497166421065,0.6782690124629006,0.03904912252474321,True
6535988,SW-SE,SWE,2026-05-02,1,3,1.4569176489918818,1.2835879860319603,0.030166026704795446,True
6535989,SW-SE,SWE,2026-05-02,2,2,1.2896922143468001,0.967198782643247,0.030166026704795446,True
6535990,SW-SE,SWE,2026-05-02,0,0,1.694536542867459,1.1812979341654795,0.030166026704795446,True
6535986,SW-SE,SWE,2026-05-02,0,2,2.521825622593661,0.996334102762028,0.030166026704795446,True
6537977,SW-ES,SWE,2026-05-02,0,0,0.7959884960645931,1.3138620836404937,-0.16332532305345743,True
4036876,VL,FIN,2026-05-02,1,1,2.2832341522027164,2.101314254880585,-0.08888418291590235,True
4043016,M1,FIN,2026-05-02,0,2,1.6299025595023882,1.131395546161893,-0.09846519850454732,True
6536353,SW-EE,SWE,2026-05-02,0,1,1.3515824885934566,1.3509390754320998,0.03904912252474321,True
6537974,SW-ES,SWE,2026-05-02,0,2,2.25597557931883,1.285055625682204,-0.16332532305345743,True
6537980,SW-ES,SWE,2026-05-02,0,3,1.1885077541942737,1.493281028304761,-0.16332532305345743,True
6536358,SW-EE,SWE,2026-05-02,1,1,1.0043273984436816,2.1612089059197013,0.03904912252474321,True
6536355,SW-EE,SWE,2026-05-02,2,1,2.243904049899032,1.1756738184281004,0.03904912252474321,True
4043014,M1,FIN,2026-05-02,0,2,2.6234347316656006,1.7067560287110293,-0.09846519850454732,True
6536354,SW-EE,SWE,2026-05-02,0,0,1.1659998697774259,1.060076703679363,0.03904912252474321,True
6529566,SW-DA,SWE,2026-05-02,3,2,1.4436539032709061,2.5345192165870145,0.10346208166642201,True
206007-5-kvik-halden,NO-PN1,NOR,2026-05-02,0,2,1.8364671547411586,0.9841608160947494,-0.03567795130414259,True
6529564,SW-DA,SWE,2026-05-02,0,1,0.8918085547672319,2.2604400586609086,0.10346208166642201,True
6529568,SW-DA,SWE,2026-05-02,1,0,1.2435670732239297,1.537980202399779,0.10346208166642201,True
4036879,VL,FIN,2026-05-02,2,0,1.0916448481650547,1.8981646325117556,-0.08888418291590235,True
4036877,VL,FIN,2026-05-02,2,2,0.7275935739007475,1.19519162909722,-0.08888418291590235,True
6537979,SW-ES,SWE,2026-05-02,1,2,0.9355657680727174,0.39161894266935743,-0.16332532305345743,True
4043015,M1,FIN,2026-05-02,3,3,1.720080483843742,1.6512180754232,-0.09846519850454732,True
4043018,M1,FIN,2026-05-02,0,4,0.890606839025335,2.0721003253997528,-0.09846519850454732,True
4038066,M1L,FIN,2026-05-02,0,2,1.06053671051463,1.3262508188813302,0.14225936984139836,True
206119-5-v-lerenga-fotball,NO-TS,NOR,2026-05-02,3,2,3.4980635361647754,0.7431284319160002,-0.21205407962807277,True
4036878,VL,FIN,2026-05-02,0,1,1.0121805240946498,1.2890603254562218,-0.08888418291590235,True
4038190,NL,FIN,2026-05-02,6,0,3.229013284236525,0.8826502887877001,0.07612681038905447,True
6537978,SW-ES,SWE,2026-05-02,2,1,4.9188901482189,1.2672099743909313,-0.16332532305345743,True
6537976,SW-ES,SWE,2026-05-02,3,0,1.354258851249084,1.2464342813851013,-0.16332532305345743,True
6529875,SW-AL,SWE,2026-05-02,3,2,2.4486709483773166,0.80296407556744,-0.06586518724716203,True
6529874,SW-AL,SWE,2026-05-02,1,1,1.3813407837183336,1.5654807934582742,-0.06586518724716203,True
206092-7-brann,NO-ELI,NOR,2026-05-02,3,1,2.239808406798794,1.0605495699618601,-0.0639296907581592,True
4038191,NL,FIN,2026-05-02,2,1,1.3332326459854689,1.3207684698777942,0.07612681038905447,True
206008-5-skeid,NO-PN2,NOR,2026-05-02,1,2,1.1740410069935654,1.4762419942421665,0.18929453789924805,True
4043019,M1,FIN,2026-05-02,0,0,2.5707915768976717,1.263009526598906,-0.09846519850454732,True
206008-5-ullensaker-kisa,NO-PN2,NOR,2026-05-02,2,3,2.747579080874355,2.0520358853896874,0.18929453789924805,True
4043017,M1,FIN,2026-05-02,2,0,1.4057755173871116,1.3382506479437235,-0.09846519850454732,True
6537736,SW-EN,SWE,2026-05-02,0,2,2.4216851114209255,1.4903963776489277,-0.06835707432303371,True
6537735,SW-EN,SWE,2026-05-02,2,1,2.0647692486325857,1.9633974825153886,-0.06835707432303371,True
6537734,SW-EN,SWE,2026-05-02,0,2,1.2280212161457529,1.978476941667741,-0.06835707432303371,True
206008-5-kjels-s,NO-PN2,NOR,2026-05-02,4,1,1.5188405589246472,1.46478880338213,0.18929453789924805,True
4038064,M1L,FIN,2026-05-02,1,0,0.9356043375182027,1.1881697460049907,0.14225936984139836,True
4057672,M2,FIN,2026-05-02,1,2,1.350653633066646,1.7738523573020888,0.07891865698567631,True
4057671,M2,FIN,2026-05-02,4,1,2.6616262799241324,1.1141195883067256,0.07891865698567631,True
4057762,M2,FIN,2026-05-02,0,2,1.108587516801822,2.5683436317225485,0.07891865698567631,True
4057760,M2,FIN,2026-05-02,2,1,1.2329846402834537,1.0069134083975857,0.07891865698567631,True
4057759,M2,FIN,2026-05-02,1,1,2.451116503787931,1.1285997317717098,0.07891865698567631,True
