match_id,league_code,date,home_elo,away_elo,elo_diff,home_form5_pts,away_form5_pts,form5_pts_diff,home_mom5,away_mom5,mom5_diff,home_adj_form5,away_adj_form5,adj_form5_diff,home_sos5,away_sos5,sos5_diff,home_ppg_vs_stronger8,away_ppg_vs_stronger8,ppg_vs_stronger8_diff,home_gp,away_gp,gp_diff
6529866,SW-AL,2026-04-27,1644.386800861483,1459.0535604253669,185.33324043611606,7.0,5.0,2.0,-19.159087682017116,-3.7814360801023668,-15.37765160191475,-1.0270442019643486,-0.04501563722945018,-0.9820285647348985,1506.5086117952,1518.5466153336743,-12.038003538474186,,1.0,,34,34,0
6529868,SW-AL,2026-04-27,1469.6026737122638,1496.2215043247925,-26.618830612528654,1.0,10.0,-9.0,,24.31936753445052,,-1.2665552619890064,1.541455751333388,-2.8080110133223943,1526.7669753086925,1533.8773429477558,-7.11036763906327,0.3333333333333333,1.4,-1.0666666666666667,4,34,-30
6529874,SW-AL,2026-05-02,1456.132267201305,1497.5473919245471,-41.415124723242116,7.0,9.0,-2.0,19.964390660257095,22.210963282343755,-2.24657262208666,0.23272642572440183,1.1138612245955224,-0.8811347988711206,1492.1960392144365,1511.5233474567333,-19.327308242296795,1.75,1.4285714285714286,0.3214285714285714,35,35,0
6529875,SW-AL,2026-05-02,1553.6969734021043,1480.4532635741216,73.24370982798268,13.0,4.0,9.0,56.28943687988658,-19.546736425878407,75.83617330576499,2.07277879092637,-0.8144473510782697,2.88722614200464,1526.5398436113542,1520.6578811119125,5.88196249944167,3.0,1.0,2.0,35,5,30
6529870,SW-AL,2026-05-03,1597.214698707895,1511.1992813662525,86.01541734164243,8.0,8.0,0.0,6.99355941091153,11.199281366252535,-4.205721955341005,0.04155593556923154,0.4666367235938601,-0.42508078802462856,1542.5333623910453,1487.8307360191054,54.702626371939914,3.0,0.0,3.0,35,5,30
6529871,SW-AL,2026-05-03,1529.7604411096027,1490.6006307688494,39.15981034075321,2.0,5.0,-3.0,-43.93145833711469,-9.399369231150558,-34.53208910596413,-1.35063532939064,-0.39164038463127004,-0.9589949447593699,1549.2877370564872,1536.0121428522793,13.275594204207891,1.0,1.3333333333333333,-0.33333333333333326,35,5,30
6529872,SW-AL,2026-05-03,1563.0443370257299,1649.0879005589572,-86.04356353322737,10.0,7.0,3.0,35.33769861015708,-19.947961149669936,55.28565975982701,0.992562007434085,-1.0195694690674526,2.0121314765015375,1535.9004725019222,1503.2520381518327,32.648434350089474,2.25,,,35,35,0
6529873,SW-AL,2026-05-03,1485.3709144629347,1499.9804232255447,-14.609508762609948,10.0,7.0,3.0,26.14434817014353,-25.016811065203,51.16115923534653,1.3391902136414058,-0.37003081876478094,1.7092210324061867,1509.7536498308118,1476.0096959113732,33.74395391943858,1.4,0.0,1.4,35,35,0
6529869,SW-AL,2026-05-04,1551.7886728483847,1515.9528926416583,35.83578020672644,7.0,3.0,4.0,3.2213366349612897,-24.22752509883503,27.44886173379632,-0.28962051430122204,-1.2815345305650456,0.9919140162638236,1535.6867655427864,1474.239303894815,61.447461647971295,2.0,1.0,1.0,35,35,0
6529876,SW-AL,2026-05-04,1454.3524607278925,1435.7045512606412,18.64790946725134,2.0,5.0,-3.0,-5.781474990980996,-10.265400205510787,4.4839252145297905,-0.9132311002428823,0.17139817655668627,-1.0846292767995687,1542.4245286478213,1528.0395566117047,14.384972036116551,0.8333333333333334,0.8571428571428571,-0.023809523809523725,35,35,0
6529880,SW-AL,2026-05-08,1483.8120412796416,1450.3754875704085,33.43655370923307,8.0,7.0,1.0,30.581691944100385,18.78449254712791,11.797199396972474,0.7262050506673913,0.6436523130196417,0.08255273764774962,1500.4077902008771,1524.7471042504321,-24.339314049555014,1.3333333333333333,1.2857142857142858,0.04761904761904745,36,36,0
6529878,SW-AL,2026-05-09,1507.181471976945,1604.4488431614132,-97.26737118446817,3.0,8.0,-5.0,-39.52824939827451,8.231486907179715,-47.759736305454226,-1.0989782779246338,-0.18195524993384393,-0.9170230279907898,1493.9509685973835,1510.0617051009808,-16.11073650359731,0.6666666666666666,3.0,-2.3333333333333335,36,36,0
6529881,SW-AL,2026-05-09,1455.4909798819142,1660.1900687246202,-204.69908884270603,8.0,10.0,-2.0,4.9441468979948695,-13.367499091955779,18.311645989950648,0.7154981795720684,-0.03204525776516154,0.7475434373372299,1490.9154611153715,1496.6174343061323,-5.701973190760782,1.5,,,36,36,0
6529883,SW-AL,2026-05-09,1503.9651369127344,1538.4256411005817,-34.46050418784739,5.0,5.0,0.0,3.9651369127343514,-23.75004791439642,27.71518482713077,-0.4202846406412053,-0.39929452357307477,-0.02099011706813053,1507.2736757606845,1535.6599501719343,-28.386274411249815,0.0,1.0,-1.0,6,36,-30
6529877,SW-AL,2026-05-10,1501.5392964088378,1560.560093513098,-59.02079710426028,5.0,7.0,-2.0,-7.321866467061682,1.820528321484062,-9.142394788545744,-0.6748958012582918,-0.5144354594649367,-0.1604603417933551,1477.8298773772158,1526.4422062681224,-48.61232889090661,0.0,2.0,-2.0,36,36,0
6529879,SW-AL,2026-05-10,1498.188679243938,1551.9421688600669,-53.753489616128945,9.0,9.0,0.0,27.373956709683398,12.719320012754906,14.654636696928492,1.2796164060141577,0.5001065359975438,0.7795098700166139,1516.4316018923382,1565.7180526137138,-49.28645072137556,1.5,2.25,-0.75,36,36,0
6529884,SW-AL,2026-05-10,1472.842246117038,1439.6815244181253,33.160721698912766,4.0,2.0,2.0,-27.15775388296197,-36.588482715596456,9.430728832634486,-0.5460743997849412,-1.1547020813524613,0.6086276815675201,1531.3972757923334,1527.7932063247697,3.604069467563704,0.8,1.0,-0.19999999999999996,6,36,-30
6529882,SW-AL,2026-05-11,1561.3079908591878,1481.9354307778704,79.37256008131749,13.0,4.0,9.0,57.35770843931664,-18.06456922212965,75.42227766144629,1.8804124594825644,-0.7228252530548169,2.603237712537381,1532.521129729395,1534.1196613047373,-1.5985315753423492,3.0,1.0,2.0,36,6,30
6529887,SW-AL,2026-05-16,1551.3061586446136,1448.2184847076967,103.08767393691687,8.0,5.0,3.0,3.297448978277771,9.899461135512183,-6.602012157234412,0.5632107515365279,-0.2129754634181773,0.7761862149547052,1528.4650551552559,1529.4745999861784,-1.0095448309225503,1.0,1.375,-0.375,37,37,0
6529892,SW-AL,2026-05-16,1430.8242223655598,1492.6604717014945,-61.83624933593478,2.0,10.0,-8.0,-36.57015200502451,26.277351637870197,-62.84750364289471,-0.898303322811506,0.9447184762821693,-1.8430217990936755,1534.6978508337404,1487.6724940573342,47.02535677640617,0.8333333333333334,1.6,-0.7666666666666667,37,37,0
6529886,SW-AL,2026-05-17,1615.1665876955035,1540.1578924424016,75.0086952531019,11.0,6.0,5.0,6.350818535678172,0.21828044627568488,6.1325380894024875,0.8114491578309598,-0.41672202551345555,1.2281711833444153,1508.2623811300484,1555.7540465292343,-47.49166539918588,3.0,2.25,0.75,37,37,0
6529889,SW-AL,2026-05-17,1667.4625638988377,1509.9729556616032,157.4896082372345,13.0,9.0,4.0,6.503408987853618,42.49507016200505,-35.99166117415143,1.0527552922964454,1.0967517038066592,-0.04399641151021383,1487.858982912278,1520.1086455349243,-32.24966262264638,,1.8333333333333333,,37,37,0
6529890,SW-AL,2026-05-17,1441.5270571485555,1481.6995481696035,-40.17249102104802,6.0,7.0,-1.0,6.5992250906185745,-4.248483542273107,10.847708632891681,0.24219005035288466,0.12326062561757489,0.11892942473530976,1517.9621533785532,1504.7522717679071,13.209881610646107,1.1428571428571428,0.8,0.34285714285714275,37,7,30
6529891,SW-AL,2026-05-17,1491.0846193687025,1489.505476028524,1.5791433401784616,4.0,4.0,0.0,-22.96734891942083,-28.231319610512855,5.263970691092027,-0.8068016963467647,-1.1435273220151454,0.3367256256683807,1521.682179968076,1502.956329668248,18.725850299828153,0.0,0.0,0.0,7,37,-30
6529885,SW-AL,2026-05-18,1572.5939138934118,1568.736836831118,3.857077062293911,7.0,13.0,-6.0,-0.31263064684458186,52.55874499951187,-52.871375646356455,-0.3133070501641526,1.6431159894686145,-1.956423039632767,1529.5604592075144,1507.1450620530036,22.415397154510856,2.0,3.0,-1.0,37,37,0
6529888,SW-AL,2026-05-19,1474.5065848059403,1496.4637274428546,-21.95714263691434,1.0,3.0,-2.0,-24.776652045245783,-37.093223204281685,12.316571159035902,-1.8141404196877877,-0.8716747472348462,-0.9424656724529415,1514.189428494378,1521.3451601297463,-7.155731635368284,0.8,0.3333333333333333,0.46666666666666673,7,37,-30
6529944,SW-AL,2026-05-20,1546.0535464900152,1622.7248978994344,-76.67135140941923,9.0,11.0,-2.0,8.264445882278096,27.03308999187402,-18.768644109595925,0.8359168834051456,0.8147151394327097,0.021201743972435905,1521.3785691427465,1512.6847686428391,8.693800499907411,1.0,3.0,-2.0,38,38,0
6529946,SW-AL,2026-05-21,1492.5970504867853,1648.7991838857572,-156.2021333989719,8.0,10.0,-2.0,22.60982221606264,6.602747002034221,16.00707521402842,0.38002238475069194,0.0977042980126952,0.28231808673799674,1483.1713593644993,1502.7106748565811,-19.53931549208187,2.0,,,38,38,0
6529893,SW-AL,2026-05-22,1558.4128725380663,1452.8429817147944,105.56989082327186,7.0,9.0,-2.0,-21.700410559285046,17.128485774708224,-38.82889633399327,-0.2775465587772449,0.8910970676848999,-1.1686436264621447,1533.2759823627932,1485.8627756357291,47.41320672706411,2.0,1.375,0.625,38,38,0
6529899,SW-AL,2026-05-23,1470.3836236033646,1453.471096862295,16.91252674106954,7.0,6.0,1.0,-8.357669551417075,0.14120103256209404,-8.49887058397917,0.014077593238613684,0.5679369172753492,-0.5538593240367355,1489.6676568462406,1545.7383860609568,-56.070729214716266,0.8,1.125,-0.32499999999999996,8,38,-30
6529900,SW-AL,2026-05-23,1430.887643580269,1461.197857175184,-30.310213594915012,2.0,1.0,1.0,-21.49585853276676,-56.84809770326319,35.35223917049643,-0.9028564571513324,-2.0570071274072648,1.1541506702559323,1529.753160898741,1494.343812401437,35.40934849730411,0.5,0.6666666666666666,-0.16666666666666663,38,8,30
6529894,SW-AL,2026-05-24,1610.1495313402352,1491.610349708688,118.53918163154708,10.0,2.0,8.0,6.97779678718598,-25.339782048199595,32.317578835385575,0.5614649441938203,-1.4181380765559712,1.9796030207497917,1531.3842382304622,1505.4249949110322,25.959243319430016,,0.3333333333333333,,39,38,1
6529896,SW-AL,2026-05-24,1532.5995822384707,1488.9797456885385,43.61983654993219,3.0,5.0,-2.0,-17.559638816253937,-21.46811439248654,3.908475576232604,-1.3582888318702133,-0.5060759007903713,-0.852212931079842,1562.7647074488646,1513.7228645570065,49.041842891858096,1.5,0.0,1.5,38,8,30
6529898,SW-AL,2026-05-24,1582.9178781864634,1558.6289130492144,24.28896513724908,13.0,11.0,2.0,53.61582510259245,32.63737176092263,20.97845334166982,1.8455638470447835,1.273745495373055,0.5718183516717286,1519.5742728154812,1516.6326925759429,2.9415802395383253,3.0,2.0,1.0,38,39,-1
6529895,SW-AL,2026-05-25,1509.772455073611,1645.5588704334816,-135.78641535987072,5.0,10.0,-5.0,-7.611466302880217,-0.8954102999707629,-6.716056002909454,-0.309948744333956,0.048836232166607596,-0.3587849765005636,1525.7697766683275,1496.0317766962798,29.737999972047646,0.3333333333333333,,,38,39,-1
6529897,SW-AL,2026-05-25,1495.8373639390609,1528.6363356746838,-32.7989717356229,6.0,9.0,-3.0,12.360850686291997,44.98542090444039,-32.62457021814839,-0.016005849405477446,1.3828275660414655,-1.3988334154469428,1499.9163981519066,1546.0433381931446,-46.12694004123796,1.5,2.3333333333333335,-0.8333333333333335,39,38,1
6529903,SW-AL,2026-05-29,1450.220817259561,1494.8997885333788,-44.67897127381775,1.0,7.0,-6.0,-60.34521097339734,-1.3217157914136806,-59.02349518198366,-1.8242429252254557,0.39703641960183567,-2.221279344827291,1494.2300106994194,1511.7231305443906,-17.49311984497126,0.6,1.5,-0.9,9,40,-31
6529901,SW-AL,2026-05-30,1509.2858759115993,1592.0624420048719,-82.77656609327255,5.0,13.0,-8.0,-16.359787634432223,53.43809614748329,-69.79788378191552,-0.14458949903901386,1.6045132627860892,-1.7491027618251032,1539.486779009542,1518.2603525846528,21.22642642488927,1.0,3.0,-2.0,39,39,0
6529902,SW-AL,2026-05-30,1549.484349230806,1479.7697188325906,69.71463039821538,10.0,9.0,1.0,21.425328070544765,9.723957466952697,11.701370603592068,0.8218295050501401,0.42362688001361015,0.3982026250365299,1529.6854056950356,1476.9196312311744,52.765774463861135,1.3333333333333333,0.8,0.5333333333333332,40,9,31
6529906,SW-AL,2026-05-30,1517.1231479886274,1441.864683495892,75.25846449273536,3.0,4.0,-1.0,-48.07536621472855,-10.691515056008939,-37.38385115871961,-1.3810661822546475,-0.7162032053947907,-0.6648629768598568,1552.8357874150947,1501.358385423168,51.47740199192663,1.5,1.0,0.5,39,39,0
6529904,SW-AL,2026-05-31,1529.5739110803659,1592.474005137324,-62.900094056958096,9.0,9.0,0.0,34.125436990677144,-4.2003675422593005,38.325804532936445,1.3284862271550162,-0.19752889877379787,1.5260151259288142,1544.9856975194555,1519.2405083968602,25.74518912259532,2.3333333333333335,,,39,40,-1
6529907,SW-AL,2026-05-31,1444.0850016330692,1470.1646832549968,-26.079681621927648,3.0,9.0,-6.0,4.244390785382393,38.70803116464003,-34.46364037925764,-0.3602187030047206,0.9226937665272361,-1.2829124695319567,1534.6859780724237,1495.4321444967509,39.25383357567284,1.125,1.625,-0.5,39,39,0
6529908,SW-AL,2026-05-31,1504.4561799383819,1512.3492847522855,-7.893104813903619,7.0,5.0,2.0,3.330612630874384,-4.8619401853404725,8.192552816214857,0.23218250707631194,-0.22104282661309765,0.4532253336894096,1521.1530861867627,1560.8723984818962,-39.71931229513348,0.75,0.5,0.25,9,39,-30
6529914,SW-AL,2026-07-03,1603.2768922903458,1642.982040754807,-39.70514846446122,15.0,8.0,7.0,49.72276859234012,-1.4047601066758943,51.12752869901601,2.06582995367673,-0.2544108251729311,2.3202407788496613,1520.5794794412436,1506.1755556259288,14.403923815314783,3.0,,,40,40,0
6529913,SW-AL,2026-07-04,1442.917143550764,1524.6740153480182,-81.75687179725423,3.0,3.0,0.0,-9.813106954418572,-25.594721014720562,15.78161406030199,-0.5506301521058714,-1.5987634032379885,1.048133251132117,1529.9183852304286,1538.6575193365659,-8.739134106137271,0.875,1.0,-0.125,40,40,0
6529916,SW-AL,2026-07-04,1434.3138161365011,1490.6698446706753,-56.35602853417413,4.0,4.0,0.0,-24.739744288865722,-8.213955097875214,-16.52578919099051,-0.8349435246413155,-0.8553931956490491,0.02044967100773365,1475.9056548485971,1534.0189365655513,-58.113281716954134,0.8571428571428571,0.6,0.2571428571428571,40,10,30
6529909,SW-AL,2026-07-05,1526.135620019992,1498.0714256261253,28.064194393866728,7.0,5.0,2.0,8.481307428992068,-14.684598262410418,23.165905691402486,0.4242803074305796,-0.07954156664246509,0.5038218740730447,1556.1518302375202,1547.8455201379686,8.306310099551638,0.5,0.8,-0.30000000000000004,40,40,0
6529911,SW-AL,2026-07-05,1495.4286153799474,1580.3738417634424,-84.94522638349508,7.0,6.0,1.0,10.057700917012653,-16.840856944452526,26.89855786146518,0.48402392084607393,-1.0031250582487816,1.4871489790948555,1501.771209351194,1522.915434339683,-21.144224988488986,1.5,,,41,41,0
6529915,SW-AL,2026-07-05,1472.052726709323,1449.6919904129925,22.360736296330515,6.0,1.0,5.0,2.4500529970591742,-44.31065705197943,46.76071004903861,-0.3500223693666126,-1.7045266814940436,1.354504312127431,1487.572200212377,1502.6639183050586,-15.091718092681504,0.8,0.2,0.6000000000000001,10,10,0
6529910,SW-AL,2026-07-06,1541.6740744542474,1541.0911709978639,0.5829034563835194,11.0,7.0,4.0,43.98383282560167,-23.9828189508562,67.96665177645787,1.8386117720708495,-0.46824282828469466,2.3068546003555443,1552.769673807319,1527.1492760551985,25.620397752120425,2.3333333333333335,1.0,1.3333333333333335,40,39,1
6529912,SW-AL,2026-07-06,1471.332541337302,1557.2013413540735,-85.8688000167715,10.0,10.0,0.0,23.31250847895876,27.440900244470868,-4.128391765512106,1.4844995865275337,0.7823208438954979,0.7021787426320357,1484.4723848696544,1527.519223307784,-43.0468384381295,1.7142857142857142,1.3333333333333333,0.38095238095238093,40,41,-1
6529920,SW-AL,2026-07-11,1440.4845164211838,1527.6025677018533,-87.11805128066953,1.0,10.0,-9.0,-50.11611434766564,30.055175777306204,-80.17129012497185,-1.7271214315286127,1.225578685746476,-2.952700117275089,1491.1223754250027,1569.7614545666306,-78.63907914162792,0.2,2.2,-2.0,11,41,-30
6529921,SW-AL,2026-07-11,1643.6822039302076,1513.049548563117,130.6326553670906,6.0,7.0,-1.0,-5.405696628749638,13.069125337572359,-18.474821966321997,-0.6878276997671999,0.4795938397616441,-1.167421539528844,1514.2220666788521,1555.9984612493797,-41.7763945705276,,1.1666666666666667,,41,41,0
6529918,SW-AL,2026-07-12,1591.5137415903414,1481.2602007011317,110.25354088920972,6.0,9.0,-3.0,-12.935101571071755,0.8069371270100874,-13.742038698081842,-0.9855352543817568,0.35074810767056586,-1.3362833620523227,1520.5648630202836,1466.7712036145547,53.79365940572893,,1.0,,42,11,31
6529919,SW-AL,2026-07-12,1556.3095120733828,1484.2887155530484,72.02079652033444,8.0,4.0,4.0,17.883870972801105,0.476674273406843,17.407196699394262,0.2084730595320604,-0.3488231728519245,0.557296232383985,1520.9927041926974,1527.7708801898007,-6.77817599710329,1.5,0.75,0.75,42,42,0
6529922,SW-AL,2026-07-12,1535.9235403396467,1511.1574970830004,24.7660432566463,6.0,7.0,-1.0,-27.120796686083168,-4.795395558657901,-22.325401127425266,-0.6674428550175071,0.16566771275231168,-0.8331105677698187,1497.4233679349272,1545.4083807930685,-47.98501285814132,0.0,0.5,-0.5,41,41,0
6529923,SW-AL,2026-07-12,1472.2243706179927,1602.5767291149452,-130.35235849695255,8.0,13.0,-5.0,36.51981935735148,48.87975571284096,-12.35993635548948,0.910370126982677,1.719530760656558,-0.8091606336738809,1505.042160994891,1553.0852348773806,-48.04307388248958,1.8571428571428572,2.3333333333333335,-0.4761904761904763,41,41,0
6529924,SW-AL,2026-07-12,1502.795698371629,1431.6676185591355,71.12807981249352,7.0,2.0,5.0,-8.403582994623548,-24.46464864216955,16.061065647546002,-0.04872660587938549,-0.992640055115773,0.9439134492363875,1501.4387600512728,1535.3437099151226,-33.90494986384988,0.75,0.875,-0.125,11,41,-30
6529917,SW-AL,2026-07-13,1555.162677750258,1422.1879624355474,132.97471531471047,9.0,4.0,5.0,2.833678873561439,-32.164498292345115,34.998177165906554,0.14058353757804398,-0.7288984159407526,0.8694819535187965,1516.1492164101312,1486.8987135306038,29.250502879527403,2.0,0.7142857142857143,1.2857142857142856,40,41,-1
6529927,SW-AL,2026-07-17,1502.0284728778101,1462.621580464017,39.40689241379323,7.0,8.0,-1.0,-5.152999099134831,12.24609289360842,-17.39909199274325,0.23186439312314738,0.8789384714775582,-0.6470740783544109,1531.7033202287153,1528.7950985619516,2.908221666763666,0.4,1.4285714285714286,-1.0285714285714285,42,42,0
6529929,SW-AL,2026-07-17,1625.6877969728819,1510.4701527095885,115.21764426329332,3.0,10.0,-7.0,-34.50227175173836,6.505015796854195,-41.00728754859256,-1.7406152885814996,0.8077305558702564,-2.548345844451756,1525.7337804150925,1480.0871555429835,45.64662487210899,,0.75,,42,12,30
6529925,SW-AL,2026-07-18,1531.0439555204428,1563.9571642187154,-32.91320869827268,10.0,10.0,0.0,29.50465911160495,12.651005574101873,16.853653537503078,1.7307699788299535,0.7459840720291862,0.9847859068007674,1572.6228833328018,1528.2067503617677,44.41613297103413,1.4285714285714286,1.5,-0.0714285714285714,42,43,-1
6529926,SW-AL,2026-07-19,1598.0628674213965,1423.993164221176,174.0697032002206,6.0,2.0,4.0,-17.10372027410699,-31.497815660738297,14.394095386631307,-1.027584603251575,-1.0093883536050328,-0.018196249646542206,1508.7853246720297,1503.8648358445244,4.920488827505324,,0.5,,43,42,1
6529930,SW-AL,2026-07-19,1476.6410634077158,1612.179519268921,-135.5384558612052,3.0,13.0,-10.0,-16.019408293778724,50.87152840973317,-66.8909367035119,-0.6648327949612318,1.8101117682417966,-2.4749445632030285,1552.8679381313655,1551.143022845405,1.7249152859603782,0.6,2.0,-1.4,43,42,1
6529932,SW-AL,2026-07-19,1416.2428713437093,1514.6678407777326,-98.4249694340233,4.0,7.0,-3.0,-23.438653074415924,16.479161533794695,-39.91781460821062,-0.6075562925771103,0.19562021317206213,-0.8031765057491724,1503.3627998572479,1547.4699240788539,-44.107124221606,0.5714285714285714,2.5,-1.9285714285714286,42,42,0
6529928,SW-AL,2026-07-20,1453.4192433453045,1561.107768842096,-107.6885254967915,4.0,9.0,-5.0,-28.516187432565857,9.319095993711244,-37.8352834262771,-0.8786392275264967,0.022819805374911684,-0.9014590329014084,1484.3812907935358,1497.396230368909,-13.014939575373319,0.6666666666666666,2.0,-1.3333333333333335,12,41,-29
6529931,SW-AL,2026-07-20,1474.7110748700766,1545.052564544837,-70.3414896747604,6.0,9.0,-3.0,1.8688287530385423,-6.889604315229917,8.75843306826846,-0.2911863874802999,0.20394467093480872,-0.4951310584151086,1497.1376470489981,1500.0171315027396,-2.8794844537414974,0.75,0.0,0.75,12,42,-30
6144518,SW-SE,2025-03-29,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,0,0,0
6144519,SW-SE,2025-03-29,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,0,0,0
6144522,SW-SE,2025-03-29,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,0,0,0
6144525,SW-SE,2025-03-29,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,0,0,0
6144521,SW-SE,2025-03-30,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,0,0,0
6144523,SW-SE,2025-03-30,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,0,0,0
6144520,SW-SE,2025-03-31,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,0,0,0
6144524,SW-SE,2025-04-01,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,0,0,0
6144526,SW-SE,2025-04-05,1490.0519682881234,1497.9480317118766,-7.896063423753276,0.0,1.0,-1.0,,,,-0.4145013213281905,-0.08549867867180949,-0.329002642656381,1500.0,1500.0,0.0,,,,1,1,0
6144528,SW-SE,2025-04-05,1502.0519682881234,1509.9480317118766,-7.896063423753276,1.0,3.0,-2.0,,,,0.08549867867180949,0.4145013213281905,-0.329002642656381,1500.0,1500.0,0.0,,,,1,1,0
6144530,SW-SE,2025-04-05,1490.0519682881234,1509.9480317118766,-19.896063423753276,0.0,3.0,-3.0,,,,-0.4145013213281905,0.4145013213281905,-0.829002642656381,1500.0,1500.0,0.0,,,,1,1,0
6144533,SW-SE,2025-04-05,1514.0519682881234,1497.9480317118766,16.103936576246724,3.0,1.0,2.0,,,,0.5854986786718095,-0.08549867867180949,0.670997357343619,1500.0,1500.0,0.0,,,,1,1,0
6144529,SW-SE,2025-04-06,1490.0519682881234,1485.9480317118766,4.103936576246724,0.0,0.0,0.0,,,,-0.4145013213281905,-0.5854986786718095,0.17099735734361898,1500.0,1500.0,0.0,,,,1,1,0
6144527,SW-SE,2025-04-07,1502.0519682881234,1497.9480317118766,4.103936576246724,1.0,1.0,0.0,,,,0.08549867867180949,-0.08549867867180949,0.17099735734361898,1500.0,1500.0,0.0,,,,1,1,0
6144531,SW-SE,2025-04-07,1502.0519682881234,1485.9480317118766,16.103936576246724,1.0,0.0,1.0,,,,0.08549867867180949,-0.5854986786718095,0.670997357343619,1500.0,1500.0,0.0,,,,1,1,0
6144532,SW-SE,2025-04-08,1514.0519682881234,1509.9480317118766,4.103936576246724,3.0,3.0,0.0,,,,0.5854986786718095,0.4145013213281905,0.17099735734361898,1500.0,1500.0,0.0,,,,1,1,0
6144535,SW-SE,2025-04-11,1523.3270534776404,1512.2657329428816,11.061320534758806,6.0,4.0,2.0,,,,0.971960561568345,0.5110722059534013,0.4608883556149437,1495.0259841440616,1504.9740158559384,-9.948031711876865,,3.0,,2,2,0
6144536,SW-SE,2025-04-12,1500.535320434408,1476.6729465223596,23.862373912048497,2.0,0.0,2.0,,,,0.02230501810033303,-0.971960561568345,0.994265579668678,1507.0259841440616,1504.9740158559384,2.0519682881231347,1.0,0.0,1.0,2,2,0
6144537,SW-SE,2025-04-12,1511.7342670571184,1500.1373165688062,11.596950488312132,4.0,3.0,1.0,,,,0.4889277940465987,0.005721523700253139,0.48320627034634556,1495.0259841440616,1495.0259841440616,0.0,,3.0,,2,2,0
6144538,SW-SE,2025-04-12,1475.8626834311938,1511.464679565592,-35.60199613439818,0.0,4.0,-4.0,,,,-1.0057215237002533,0.47769498189966697,-1.4834165055999202,1492.9740158559384,1498.9740158559384,-6.0,,,,2,2,0
6144541,SW-SE,2025-04-12,1512.1373165688062,1499.7342670571184,12.403049511687868,4.0,3.0,1.0,,,,0.5057215237002531,-0.011072205953401304,0.5167937296536544,1507.0259841440616,1501.0259841440616,6.0,1.0,,,2,2,0
6144534,SW-SE,2025-04-13,1487.8626834311938,1511.464679565592,-23.601996134398178,1.0,4.0,-3.0,,,,-0.5057215237002531,0.47769498189966697,-0.9834165055999201,1498.9740158559384,1492.9740158559384,6.0,,,,2,2,0
6144539,SW-SE,2025-04-14,1511.8626834311938,1512.1373165688062,-0.27463313761245445,4.0,4.0,0.0,,,,0.49427847629974686,0.5057215237002531,-0.011443047400506279,1504.9740158559384,1501.0259841440616,3.9480317118768653,,3.0,,2,2,0
6144540,SW-SE,2025-04-15,1476.535320434408,1476.2657329428816,0.2695874915264085,0.0,0.0,0.0,,,,-0.977694981899667,-0.9889277940465987,0.011232812146931725,1501.0259841440616,1498.9740158559384,2.0519682881231347,0.0,0.0,0.0,2,2,0
6144542,SW-SE,2025-04-19,1502.1800754782348,1508.9063437535428,-6.72626827530803,4.0,6.0,-2.0,,,,0.09083647825977892,0.37109765639761416,-0.28026117813783524,1504.6382172397723,1500.7725670770014,3.865650162770862,3.0,,,3,3,0
6144549,SW-SE,2025-04-19,1509.6721857894631,1462.4743143861954,47.197871403267754,5.0,0.0,5.0,,,,0.4030077412276286,-1.563570233908527,1.9665779751361554,1504.5954117817473,1492.7725670770014,11.822844704745876,1.0,0.0,1.0,3,3,0
6144543,SW-SE,2025-04-20,1502.1993978364615,1509.6937879872112,-7.494390150749723,4.0,5.0,-1.0,,,,0.09164157651922322,0.40390783280045883,-0.3122662562812356,1504.7297616189765,1496.9083049368276,7.821456682148892,1.0,1.0,0.0,3,3,0
6144545,SW-SE,2025-04-20,1526.6864426669792,1512.3059743322583,14.380468334720945,7.0,5.0,2.0,,,,1.111935111124132,0.5127489305107652,0.5991861806133668,1511.0916950631724,1491.2702383810235,19.82145668214889,3.0,,,3,3,0
6144546,SW-SE,2025-04-20,1490.5757679382714,1486.6101198813894,3.965648056881946,3.0,2.0,1.0,,,,-0.39267633590536566,-0.5579116716087635,0.16523533570339788,1500.5954117817473,1503.1375704258228,-2.542158644075471,1.5,1.0,0.5,3,3,0
6144547,SW-SE,2025-04-20,1467.5144789695564,1521.2958156876532,-53.78133671809678,0.0,7.0,-7.0,,,,-1.353563376268471,0.8873256536522175,-2.2408890299206883,1503.4944507154285,1496.7297616189765,6.764689096452003,0.0,,,3,3,0
6144548,SW-SE,2025-04-21,1512.7172431153963,1475.0213886645274,37.695854450868865,5.0,1.0,4.0,,,,0.5298851298081774,-1.0407754723113514,1.5706606021195286,1491.2702383810235,1499.1375704258228,-7.867332044799241,,1.0,,3,3,0
6144544,SW-SE,2025-04-22,1490.3267389910943,1521.8199245217652,-31.49318553067087,3.0,7.0,-4.0,,,,-0.40305254203773877,0.9091635217402211,-1.3122160637779599,1491.4944507154285,1507.3617827602277,-15.867332044799241,1.5,3.0,-1.5,3,3,0
